split,track_id,frame_index,target_type,payload_capability,adversarial_capability,endurance_margin,mission_type,coordination_level,heading_angle,route_deviation,distance,velocity,altitude,time_to_arrival,swarm_size,defense_capability,target_asset_value,track_confidence,threat_label,urgency_label
train,194,36,0.00000000,0.26860970,0.48277509,0.41632256,0.00000000,0.09898015,0.69684589,0.22284082,0.79090434,0.30617082,0.46411055,0.91924870,0.15378894,0.72900814,0.79792273,0.76358974,2,1
train,194,37,0.00000000,0.24028826,0.49888709,0.42215237,0.00000000,0.07828025,0.68850619,0.25956032,0.85163510,0.34784117,0.56731647,0.89824104,0.11470927,0.67755693,0.82516646,0.78987789,2,1
train,194,38,0.00000000,0.24770334,0.47313088,0.44361287,0.00000000,0.08999339,0.65748286,0.20931625,0.78711516,0.34104088,0.53724134,0.84706861,0.16225512,0.70146948,0.81992614,0.79499453,2,1
train,194,39,0.00000000,0.25202459,0.45431411,0.42588663,0.00000000,0.07778198,0.64735091,0.26351246,0.83668959,0.34307432,0.51509738,0.84547347,0.18932079,0.72667611,0.80651551,0.80996823,2,1
train,194,40,0.00000000,0.25663653,0.44475356,0.49985638,0.00000000,0.10293171,0.68923533,0.22648937,0.81582087,0.34968382,0.53118074,0.86349541,0.19353499,0.69977301,0.76668918,0.78948802,2,1
train,194,41,0.00000000,0.20510471,0.48944604,0.39002517,0.00000000,0.10022574,0.65707397,0.22933735,0.78374451,0.36545140,0.55000174,0.84763926,0.15264454,0.67540342,0.81590086,0.77467501,2,1
train,194,42,0.00000000,0.27277598,0.43069223,0.44561741,0.00000000,0.06485848,0.65376228,0.20515437,0.80080968,0.31203818,0.55354154,0.85434586,0.13968399,0.66772842,0.83955336,0.76294243,2,1
train,194,43,0.00000000,0.28001562,0.46548390,0.41095501,0.00000000,0.08537950,0.68284208,0.23265572,0.74230295,0.30060565,0.53345829,0.90627313,0.15582798,0.72409731,0.78275585,0.76456630,2,1
train,194,44,0.00000000,0.26376027,0.46596193,0.39316663,0.00000000,0.07218447,0.66718382,0.22645894,0.74160111,0.28795782,0.50936556,0.85324866,0.16765940,0.68720853,0.76785320,0.76628840,2,1
train,194,45,0.00000000,0.24443506,0.49296927,0.39326009,0.00000000,0.10385711,0.65195388,0.23929305,0.77779603,0.32340834,0.52657044,0.84548432,0.17958677,0.71956784,0.81212211,0.75733143,2,1
train,194,46,0.00000000,0.23716258,0.46889597,0.42159444,0.00000000,0.10496974,0.61933976,0.24696213,0.75603813,0.35726395,0.49448237,0.83798867,0.14278816,0.68787742,0.81428629,0.77742326,2,1
train,194,47,0.00000000,0.27801001,0.47921821,0.40855864,0.00000000,0.10890734,0.64399552,0.29166719,0.75444371,0.30809313,0.51517832,0.88076192,0.13777290,0.70291507,0.81592983,0.76228446,2,1
train,194,48,0.00000000,0.23489593,0.41603094,0.41442937,0.00000000,0.11571559,0.58572429,0.25907052,0.73912662,0.35838267,0.51341480,0.85039574,0.19863309,0.69464719,0.74423921,0.73216939,2,1
train,194,49,0.00000000,0.25886557,0.44320402,0.41838861,0.00000000,0.07529455,0.61127770,0.26675567,0.75153303,0.37088895,0.61248517,0.85512066,0.18035273,0.67976856,0.83608073,0.75743103,2,1
train,194,50,0.00000000,0.31898147,0.42505941,0.44862485,0.00000000,0.10483518,0.65188044,0.25929677,0.72411168,0.37711400,0.50540149,0.84749979,0.17257276,0.64905965,0.82451952,0.76955259,2,1
train,194,51,0.00000000,0.26572186,0.50291610,0.43530929,0.00000000,0.12768921,0.54431868,0.24052338,0.70611304,0.34240949,0.51484078,0.84204769,0.22478409,0.70010191,0.85467547,0.75428820,2,1
train,194,52,0.00000000,0.23131941,0.44655854,0.41681704,0.00000000,0.10363425,0.59221190,0.25982565,0.72279537,0.38174906,0.49261650,0.84957713,0.17544645,0.67622703,0.78418452,0.75764382,2,1
train,194,53,0.00000000,0.22994961,0.45024794,0.40920183,0.00000000,0.08619646,0.59638870,0.24796100,0.74624521,0.33729538,0.51780313,0.75537997,0.20701943,0.70604688,0.81356269,0.75755334,2,1
train,194,54,0.00000000,0.25804326,0.44775507,0.37208351,0.00000000,0.11491002,0.56582451,0.21678583,0.73145914,0.38693467,0.52953404,0.79486722,0.13982032,0.73283619,0.80159974,0.75036353,2,1
train,194,55,0.00000000,0.25866079,0.43328670,0.43492830,0.00000000,0.12124855,0.55369383,0.23058341,0.69510972,0.34986067,0.54649723,0.83754563,0.21391177,0.69765067,0.80873150,0.75176793,2,1
train,194,56,0.00000000,0.27074349,0.43352336,0.41618150,0.00000000,0.10795020,0.52644163,0.23530613,0.73265964,0.33635139,0.57415390,0.84554780,0.17610110,0.70788485,0.80484772,0.76666898,2,1
train,194,57,0.00000000,0.25553921,0.44728726,0.39695069,0.00000000,0.09720514,0.54220450,0.24547501,0.66465414,0.33270040,0.51734614,0.81753731,0.18590383,0.69554514,0.77626669,0.69598603,2,1
train,194,58,0.00000000,0.29237509,0.44022059,0.38428694,0.00000000,0.06763545,0.54937208,0.26239878,0.69126230,0.36033431,0.51899278,0.77382690,0.15977755,0.68087304,0.84801924,0.77324677,2,1
train,194,59,0.00000000,0.23980126,0.46540707,0.37649783,0.00000000,0.09604251,0.55641288,0.23569517,0.68691665,0.33519521,0.50726718,0.77208179,0.17606150,0.66592389,0.81599218,0.78717941,2,1
train,194,60,0.00000000,0.24960133,0.44820061,0.43902749,0.00000000,0.10676585,0.57486266,0.26074329,0.62021464,0.38935748,0.54436231,0.74391222,0.18819904,0.68808043,0.77922702,0.79658759,2,1
train,194,61,0.00000000,0.23656105,0.52476078,0.41379547,0.00000000,0.12643141,0.48320195,0.27307647,0.65106320,0.41113719,0.47613829,0.75949728,0.20487042,0.67478281,0.76258487,0.77697045,2,1
train,194,62,0.00000000,0.19570006,0.49432611,0.39341187,0.00000000,0.07968660,0.51240534,0.23961136,0.62452412,0.37702259,0.49959993,0.76595020,0.15180555,0.69179904,0.81520754,0.76795202,2,2
train,194,63,0.00000000,0.28657255,0.48658639,0.38227829,0.00000000,0.09743430,0.52793503,0.25913608,0.64159131,0.39278090,0.50261050,0.78142762,0.19378719,0.68504274,0.82898980,0.73555970,2,2
train,82,0,0.00000000,0.08097954,0.52910697,0.41756773,0.00000000,0.39890373,0.88164610,0.33768478,0.92149198,0.21746798,0.56235206,0.93024355,0.46898082,0.36653206,0.56872201,0.84419560,2,1
train,82,1,0.00000000,0.09366566,0.50426066,0.38239357,0.00000000,0.38775182,0.91176522,0.35537353,0.88211930,0.23349540,0.57754874,0.97669166,0.41128239,0.36808044,0.57707483,0.83532059,2,1
train,82,2,0.00000000,0.03438787,0.48978078,0.40701297,0.00000000,0.41796377,0.89568698,0.36759430,0.87367278,0.23576990,0.56732792,0.93034142,0.39345065,0.36624852,0.53533804,0.82508600,2,1
train,82,3,0.00000000,0.08762393,0.49590737,0.45421642,0.00000000,0.41161522,0.91728228,0.33402497,0.85278839,0.18791494,0.58554441,0.94405544,0.44035843,0.42377138,0.56103796,0.82380778,2,1
train,82,4,0.00000000,0.05216793,0.52439833,0.43197149,0.00000000,0.41566563,0.92777777,0.33122790,0.87302184,0.19419253,0.60470849,0.92784870,0.43125460,0.38103554,0.57664502,0.85405719,2,1
train,82,5,0.00000000,0.09163864,0.49640396,0.39135236,0.00000000,0.44452387,0.91726536,0.30398440,0.90341341,0.22696714,0.54451305,0.96226346,0.43038854,0.36404505,0.56024355,0.87845844,2,1
train,82,6,0.00000000,0.08721190,0.47412223,0.42469889,0.00000000,0.45672908,0.86037105,0.32555178,0.83700365,0.22642043,0.54632008,0.91303355,0.42471722,0.37864852,0.60347688,0.84768277,2,1
train,82,7,0.00000000,0.08580533,0.53085583,0.42387271,0.00000000,0.39479092,0.86169285,0.31386980,0.86643213,0.23224379,0.55192143,0.94264323,0.41902912,0.37927189,0.55686325,0.81423587,2,1
train,82,8,0.00000000,0.06397039,0.52008283,0.39772406,0.00000000,0.40321234,0.91681427,0.31672359,0.87892634,0.21267390,0.51377207,0.91316909,0.43009055,0.40308297,0.57840556,0.82714629,2,1
train,82,9,0.00000000,0.08119562,0.50657731,0.38223788,0.00000000,0.40358901,0.90269208,0.31020871,0.88419485,0.22612922,0.53905147,0.96124029,0.44457924,0.38475963,0.57773823,0.82508957,2,1
train,82,10,0.00000000,0.11477598,0.51345164,0.41214794,0.00000000,0.42141870,0.88697052,0.31863511,0.86264312,0.18964215,0.54403090,0.94694901,0.43859971,0.43455836,0.59148943,0.86322337,2,1
train,82,11,0.00000000,0.09531608,0.51591688,0.41781521,0.00000000,0.40619364,0.86837792,0.38101205,0.84995157,0.25360936,0.54865986,0.94725591,0.44731674,0.35681701,0.60355479,0.79562628,2,1
train,82,12,0.00000000,0.02774852,0.48180711,0.43460956,0.00000000,0.44744220,0.88965237,0.33762404,0.85579365,0.20595415,0.54940522,0.97816938,0.43720046,0.37236169,0.60529530,0.79951912,2,1
train,82,13,0.00000000,0.06037337,0.55055785,0.42142594,0.00000000,0.44831669,0.83847386,0.27134702,0.83331186,0.22953689,0.56984031,0.92744517,0.45064309,0.39676940,0.61561888,0.82083744,2,1
train,82,14,0.00000000,0.06966113,0.49528408,0.41356206,0.00000000,0.42967862,0.85893011,0.31635648,0.84272230,0.24627216,0.54100066,0.90138924,0.44946831,0.32950431,0.55163324,0.80698901,2,1
train,82,15,0.00000000,0.07323917,0.48675835,0.41180143,0.00000000,0.42660531,0.85511148,0.33734953,0.87810344,0.20772818,0.52856159,0.96211356,0.42712587,0.41717201,0.61448944,0.82714403,2,1
train,82,16,0.00000000,0.08529493,0.49754328,0.39315209,0.00000000,0.43222106,0.85087800,0.33593288,0.81778091,0.24068591,0.52013350,0.91006476,0.41831124,0.35549173,0.61254263,0.82759160,2,1
train,82,17,0.00000000,0.04497084,0.48417971,0.43151906,0.00000000,0.42178479,0.89867419,0.30664098,0.80882233,0.17889312,0.50908995,0.96645993,0.44906947,0.37126657,0.60122621,0.81701845,2,1
train,82,18,0.00000000,0.07073165,0.48887292,0.39493668,0.00000000,0.47281817,0.86375719,0.29142126,0.82436848,0.22379200,0.50516999,0.88155395,0.41180110,0.38077825,0.58171856,0.80642915,2,1
train,82,19,0.00000000,0.03321695,0.50865871,0.35686427,0.00000000,0.44780603,0.89674407,0.32952139,0.83186722,0.19797619,0.51790512,0.93182588,0.45789221,0.37183180,0.61102104,0.82603645,2,1
train,82,20,0.00000000,0.05821892,0.47948650,0.36644644,0.00000000,0.43371743,0.83287084,0.33100402,0.82107055,0.18019871,0.51399034,0.92868465,0.43424094,0.40831637,0.57337111,0.82355815,2,1
train,82,21,0.00000000,0.05497930,0.51099116,0.40196449,0.00000000,0.46804789,0.86216795,0.35994589,0.83426028,0.26691201,0.50988925,0.90269101,0.43220374,0.42364517,0.59183472,0.82881522,2,1
train,82,22,0.00000000,0.05674370,0.45318747,0.40022659,0.00000000,0.45772788,0.85219252,0.32005385,0.79706246,0.23528194,0.54659665,0.89898407,0.49456444,0.38799843,0.57818818,0.82023746,2,1
train,82,23,0.00000000,0.06739363,0.49620950,0.40306771,0.00000000,0.42631930,0.84174407,0.35298446,0.79732460,0.24487668,0.52762628,0.91303992,0.46813571,0.36112413,0.57529074,0.82338852,2,1
train,82,24,0.00000000,0.02339251,0.46068442,0.43595520,0.00000000,0.48306227,0.86431897,0.35241541,0.75271684,0.23505215,0.48291045,0.86057603,0.51638627,0.38505173,0.56014496,0.82057923,2,1
train,82,25,0.00000000,0.09752411,0.51753151,0.37193015,0.00000000,0.47484040,0.80633432,0.36890930,0.77047145,0.26998779,0.55003858,0.88652325,0.46554935,0.39653561,0.64772046,0.82545429,2,1
train,82,26,0.00000000,0.03512450,0.49363163,0.38054845,0.00000000,0.45588809,0.79432911,0.37202832,0.77101797,0.24133198,0.53908676,0.89657682,0.47886950,0.36627981,0.56552511,0.79252386,2,1
train,82,27,0.00000000,0.05493728,0.51029766,0.44216189,0.00000000,0.44647494,0.78624737,0.37695849,0.75086105,0.24895328,0.49774724,0.83654147,0.53430086,0.36571598,0.58989692,0.81004125,2,1
train,82,28,0.00000000,0.06926457,0.48514685,0.34356466,0.00000000,0.45483291,0.82764417,0.33588758,0.79422432,0.22252901,0.51369214,0.82271725,0.45519716,0.34033221,0.58355123,0.78931135,2,1
train,82,29,0.00000000,0.09390836,0.45695311,0.41617122,0.00000000,0.44694892,0.79660743,0.36993679,0.73975629,0.23694980,0.52225453,0.81160730,0.45206386,0.33598402,0.61440396,0.76621568,2,1
train,82,30,0.00000000,0.06801622,0.49600425,0.38942540,0.00000000,0.46242779,0.81475025,0.39307106,0.72043419,0.24572583,0.51014042,0.85399514,0.49339995,0.39761195,0.59406471,0.81387866,2,1
train,82,31,0.00000000,0.08117699,0.47476983,0.39599606,0.00000000,0.45843923,0.82300466,0.35502449,0.76940662,0.28683197,0.49617425,0.82262117,0.45635250,0.37503558,0.60481024,0.80703139,2,1
train,82,32,0.00000000,0.07020140,0.52444571,0.38840437,0.00000000,0.46582150,0.79075873,0.34650421,0.70618242,0.27137265,0.51712382,0.83078510,0.47104055,0.38112527,0.59160995,0.80074245,2,1
train,82,33,0.00000000,0.07123454,0.54276896,0.39304411,0.00000000,0.48290527,0.76456833,0.40097827,0.70036727,0.24070768,0.53033167,0.78331298,0.46328902,0.39483714,0.55129063,0.83210784,2,1
train,82,34,0.00000000,0.03516095,0.47851789,0.40747312,0.00000000,0.44645593,0.74883616,0.33446869,0.74800080,0.22435470,0.52503610,0.79987699,0.48370412,0.35834631,0.59327412,0.78509110,2,1
train,82,35,0.00000000,0.02868924,0.49736765,0.40322164,0.00000000,0.51280016,0.78222311,0.36595252,0.69108492,0.27006298,0.53035885,0.80042779,0.44774255,0.36823031,0.58938950,0.83755231,2,2
train,82,36,0.00000000,0.07240207,0.48335487,0.40605864,0.00000000,0.46880677,0.76124424,0.40831578,0.70353574,0.29278347,0.50329632,0.77590913,0.48355439,0.38991225,0.56519133,0.79008585,2,2
train,82,37,0.00000000,0.04554485,0.53034508,0.44675314,0.00000000,0.45747811,0.72776294,0.36728725,0.70749754,0.24471560,0.46698073,0.76219118,0.45435035,0.35265914,0.58639926,0.78498292,2,2
train,82,38,0.00000000,0.06866492,0.48978302,0.39007601,0.00000000,0.50656539,0.74536055,0.38826093,0.67006367,0.32198438,0.49379852,0.80221164,0.50072056,0.38692442,0.56263536,0.79542279,2,2
train,82,39,0.00000000,0.04482598,0.54095781,0.40322918,0.00000000,0.48747769,0.73771513,0.37959316,0.70293278,0.25010350,0.48197189,0.76265615,0.45845520,0.40565151,0.56433547,0.79587078,2,2
train,82,40,0.00000000,0.02000000,0.49414524,0.41801628,0.00000000,0.49933943,0.73625326,0.38460743,0.64352316,0.33294052,0.48572594,0.77947998,0.49435514,0.33127236,0.59323102,0.83315051,2,2
train,82,41,0.00000000,0.06479663,0.45944175,0.40145707,0.00000000,0.48807925,0.74596959,0.41665977,0.68907857,0.32544616,0.49946189,0.75137258,0.47724587,0.37958571,0.58781123,0.80403215,2,2
train,82,42,0.00000000,0.02458346,0.49703449,0.37940589,0.00000000,0.54346806,0.65535194,0.33327883,0.63272023,0.28008208,0.46287712,0.74053538,0.53013289,0.37177441,0.57080996,0.80259156,2,2
train,82,43,0.00000000,0.10832043,0.48486057,0.38871974,0.00000000,0.47925359,0.68658656,0.38898990,0.68097013,0.29325223,0.49870583,0.70350212,0.51324868,0.38008687,0.55631995,0.81606531,2,2
train,82,44,0.00000000,0.09788742,0.48779529,0.43305627,0.00000000,0.47683370,0.67670530,0.41287434,0.65071768,0.27085692,0.49187872,0.73527783,0.48906672,0.35464457,0.61452836,0.79974478,2,2
train,82,45,0.00000000,0.05504625,0.50284696,0.36583617,0.00000000,0.53873426,0.70578188,0.35568932,0.64699149,0.30419764,0.53250039,0.67052811,0.54421097,0.41829303,0.58451277,0.78541183,2,2
train,82,46,0.00000000,0.03709375,0.48394915,0.40984285,0.00000000,0.52467400,0.67505485,0.35950857,0.60124284,0.30025005,0.47818103,0.69852406,0.49500710,0.35891640,0.63994890,0.77363354,2,2
train,82,47,0.00000000,0.05703708,0.46672216,0.41536728,0.00000000,0.51349533,0.66736698,0.35553628,0.59942150,0.29119739,0.48425359,0.72672129,0.51561481,0.38070962,0.57413101,0.82129025,2,2
train,82,48,0.00000000,0.07194158,0.51889521,0.38637355,0.00000000,0.49562746,0.65049994,0.43311712,0.57915998,0.27601033,0.47844842,0.70604289,0.52266318,0.32487327,0.58158070,0.75349289,2,2
train,82,49,0.00000000,0.11256282,0.49127221,0.42994151,0.00000000,0.57604945,0.66157800,0.38979471,0.56063694,0.25665402,0.48288488,0.71593869,0.52112067,0.36470854,0.56315553,0.75339913,2,2
train,82,50,0.00000000,0.07166423,0.48018768,0.38694933,0.00000000,0.52937806,0.62571132,0.40275833,0.58910567,0.30242452,0.47230607,0.66601396,0.51746309,0.38230896,0.63714021,0.80522573,2,2
train,82,51,0.00000000,0.06502421,0.51398611,0.39392295,0.00000000,0.51028556,0.64458835,0.38245168,0.58084208,0.28891754,0.47186437,0.69277573,0.53044492,0.38038614,0.52364278,0.80310333,2,2
train,82,52,0.00000000,0.11312838,0.51828611,0.41144601,0.00000000,0.49623981,0.64127952,0.40690434,0.59578258,0.32491520,0.50130725,0.67589796,0.50075388,0.32625154,0.54639143,0.83403313,2,2
train,82,53,0.00000000,0.05639936,0.48071429,0.41539288,0.00000000,0.53665876,0.65293115,0.42498472,0.58098471,0.30868056,0.46782812,0.66610330,0.56236678,0.41741213,0.59173280,0.76249152,2,2
train,82,54,0.00000000,0.05625641,0.47237784,0.40893540,0.00000000,0.49471563,0.63168240,0.39653888,0.54527920,0.29325059,0.45114002,0.65205669,0.53532088,0.34936932,0.55444974,0.79823846,2,2
train,82,55,0.00000000,0.04953476,0.49938375,0.39609545,0.00000000,0.52698117,0.64146560,0.42643082,0.56320697,0.32191223,0.47741225,0.65572315,0.55411416,0.35463271,0.59496570,0.79957473,2,2
train,82,56,0.00000000,0.07423923,0.47835311,0.40293333,0.00000000,0.53741229,0.64467734,0.41566139,0.58615911,0.30037162,0.47667140,0.63771611,0.55164319,0.36771306,0.56183791,0.76966369,2,2
train,82,57,0.00000000,0.08100966,0.49783579,0.43337861,0.00000000,0.49902681,0.61688215,0.42246941,0.52350646,0.32594150,0.47265503,0.62128651,0.54133105,0.36916688,0.56101060,0.78463328,2,2
train,82,58,0.00000000,0.09720941,0.48442057,0.38404277,0.00000000,0.53822112,0.60152388,0.39894950,0.53033751,0.26645777,0.47404176,0.64132202,0.52429944,0.37789455,0.62450355,0.76435739,2,2
train,82,59,0.00000000,0.07699839,0.47364193,0.42571515,0.00000000,0.54262435,0.57191354,0.37468246,0.50264609,0.35027206,0.40582269,0.57502967,0.53570676,0.40672362,0.59272665,0.78550428,2,2
train,82,60,0.00000000,0.06404100,0.52516067,0.40151042,0.00000000,0.58021545,0.58065885,0.43213663,0.48775610,0.32829481,0.48664939,0.62366819,0.55293608,0.37662250,0.55538034,0.78238845,2,2
train,82,61,0.00000000,0.09107561,0.49336842,0.39734653,0.00000000,0.51354265,0.57960045,0.42637214,0.50233603,0.29616711,0.47295153,0.64196789,0.51993805,0.33303943,0.53852504,0.76961255,2,2
train,82,62,0.00000000,0.04845549,0.49228141,0.40088010,0.00000000,0.57950228,0.61483425,0.41020423,0.52536362,0.30397770,0.50386083,0.59672517,0.56165797,0.33734098,0.58343083,0.78820008,2,2
train,82,63,0.00000000,0.05406443,0.49150771,0.38351470,0.00000000,0.49020854,0.60800683,0.41801441,0.48164859,0.30749911,0.45478666,0.59563971,0.51598257,0.38459051,0.55703032,0.78294647,2,2
train,139,0,0.00000000,0.75460219,0.56787765,0.38915619,0.00000000,0.48217925,0.77942574,0.24422464,0.62367946,0.48568836,0.26277721,0.49920547,0.46594170,0.62317955,0.46057042,0.70493251,4,2
train,139,1,0.00000000,0.79620087,0.57240748,0.36352655,0.00000000,0.43888280,0.73631084,0.25705859,0.65675247,0.45358461,0.27711186,0.52905214,0.44239584,0.64484650,0.45355710,0.73543501,4,2
train,139,2,0.00000000,0.77696186,0.54091150,0.40601715,0.00000000,0.43474662,0.71345353,0.24084805,0.63481337,0.44849589,0.26871705,0.53038049,0.51165926,0.62980735,0.51926267,0.77024257,4,2
train,139,3,0.00000000,0.72131032,0.56339651,0.35840496,0.00000000,0.47134951,0.74786580,0.29378736,0.57007527,0.43096489,0.26401538,0.58428526,0.53234434,0.61037779,0.47452724,0.70480156,4,2
train,139,4,0.00000000,0.76827669,0.53290075,0.37936279,0.00000000,0.53945941,0.74563324,0.28342530,0.61134475,0.44765744,0.25377408,0.49651107,0.49460298,0.55907792,0.49367130,0.77315331,4,2
train,139,5,0.00000000,0.79418951,0.57618606,0.39428198,0.00000000,0.50031745,0.72175980,0.28942522,0.65994680,0.47196579,0.20706803,0.53202748,0.50822604,0.60350323,0.53568393,0.70924026,4,2
train,139,6,0.00000000,0.75633848,0.51949042,0.36894721,0.00000000,0.45881745,0.71964562,0.23595075,0.63611948,0.41826186,0.24645145,0.56387120,0.50083071,0.61670256,0.49168530,0.72363126,4,2
train,139,7,0.00000000,0.77012724,0.49346998,0.34391138,0.00000000,0.42651561,0.71822619,0.26197428,0.58585918,0.39396292,0.28950897,0.53726816,0.48856798,0.60174561,0.47025096,0.74240041,4,2
train,139,8,0.00000000,0.75025201,0.52596623,0.34768370,0.00000000,0.52942878,0.68928564,0.25973332,0.59277034,0.48566738,0.27750173,0.53297532,0.48681965,0.55595452,0.51358145,0.74774891,4,2
train,139,9,0.00000000,0.77916741,0.61447841,0.37602243,0.00000000,0.48589310,0.70741242,0.26322404,0.65229630,0.45409772,0.34276655,0.53554326,0.47705007,0.57084888,0.50627452,0.69336027,4,2
train,139,10,0.00000000,0.79187816,0.53491974,0.34369320,0.00000000,0.47481343,0.68662751,0.27441427,0.63487667,0.43361863,0.27163532,0.48599327,0.45770782,0.59547335,0.47032952,0.73317224,4,2
